audio_file,tone,pinyin,label
tone_perfect/zang3_MV1_MP3.mp3,3,zang,zang3
tone_perfect/qian4_FV3_MP3.mp3,4,qian,qian4
tone_perfect/lie1_MV1_MP3.mp3,1,lie,lie1
tone_perfect/la2_FV3_MP3.mp3,2,la,la2
tone_perfect/qi1_MV1_MP3.mp3,1,qi,qi1
tone_perfect/meng1_FV3_MP3.mp3,1,meng,meng1
tone_perfect/tan1_MV2_MP3.mp3,1,tan,tan1
tone_perfect/sai2_FV1_MP3.mp3,2,sai,sai2
tone_perfect/wu4_FV1_MP3.mp3,4,wu,wu4
tone_perfect/luo2_MV2_MP3.mp3,2,luo,luo2
tone_perfect/xing1_MV1_MP3.mp3,1,xing,xing1
tone_perfect/shun1_FV2_MP3.mp3,1,shun,shun1
tone_perfect/men3_MV1_MP3.mp3,3,men,men3
tone_perfect/dui4_FV1_MP3.mp3,4,dui,dui4
tone_perfect/ning3_MV3_MP3.mp3,3,ning,ning3
tone_perfect/ruo3_MV3_MP3.mp3,3,ruo,ruo3
tone_perfect/zhuan3_MV3_MP3.mp3,3,zhuan,zhuan3
tone_perfect/lou1_FV3_MP3.mp3,1,lou,lou1
tone_perfect/miao4_FV1_MP3.mp3,4,miao,miao4
tone_perfect/shuan2_MV2_MP3.mp3,2,shuan,shuan2
tone_perfect/pao2_FV3_MP3.mp3,2,pao,pao2
tone_perfect/hun1_FV3_MP3.mp3,1,hun,hun1
tone_perfect/guo4_FV3_MP3.mp3,4,guo,guo4
tone_perfect/nao3_FV2_MP3.mp3,3,nao,nao3
tone_perfect/die1_MV1_MP3.mp3,1,die,die1
tone_perfect/shua3_FV1_MP3.mp3,3,shua,shua3
tone_perfect/duo2_MV2_MP3.mp3,2,duo,duo2
tone_perfect/qiong2_FV3_MP3.mp3,2,qiong,qiong2
tone_perfect/me4_FV1_MP3.mp3,4,me,me4
tone_perfect/nang3_MV3_MP3.mp3,3,nang,nang3
tone_perfect/zuo3_MV3_MP3.mp3,3,zuo,zuo3
tone_perfect/sao4_MV2_MP3.mp3,4,sao,sao4
tone_perfect/quan3_FV3_MP3.mp3,3,quan,quan3
tone_perfect/dong4_FV3_MP3.mp3,4,dong,dong4
tone_perfect/zuan2_FV2_MP3.mp3,2,zuan,zuan2
tone_perfect/dou1_FV3_MP3.mp3,1,dou,dou1
tone_perfect/guan1_FV1_MP3.mp3,1,guan,guan1
tone_perfect/che3_FV1_MP3.mp3,3,che,che3
tone_perfect/chuang1_MV2_MP3.mp3,1,chuang,chuang1
tone_perfect/xiong3_FV2_MP3.mp3,3,xiong,xiong3
tone_perfect/fa1_MV2_MP3.mp3,1,fa,fa1
tone_perfect/ku4_MV3_MP3.mp3,4,ku,ku4
tone_perfect/huang3_FV1_MP3.mp3,3,huang,huang3
tone_perfect/pa2_MV1_MP3.mp3,2,pa,pa2
tone_perfect/mi1_FV3_MP3.mp3,1,mi,mi1
tone_perfect/pen4_FV1_MP3.mp3,4,pen,pen4
tone_perfect/tong3_MV2_MP3.mp3,3,tong,tong3
tone_perfect/nuo4_MV3_MP3.mp3,4,nuo,nuo4
tone_perfect/gao3_MV2_MP3.mp3,3,gao,gao3
tone_perfect/pu1_FV1_MP3.mp3,1,pu,pu1
tone_perfect/yao2_MV3_MP3.mp3,2,yao,yao2
tone_perfect/biao2_MV3_MP3.mp3,2,biao,biao2
tone_perfect/fu2_FV2_MP3.mp3,2,fu,fu2
tone_perfect/den3_FV1_MP3.mp3,3,den,den3
tone_perfect/deng2_FV2_MP3.mp3,2,deng,deng2
tone_perfect/rao4_FV2_MP3.mp3,4,rao,rao4
tone_perfect/zai2_MV1_MP3.mp3,2,zai,zai2
tone_perfect/ling1_MV3_MP3.mp3,1,ling,ling1
tone_perfect/zhun2_FV3_MP3.mp3,2,zhun,zhun2
tone_perfect/shang3_FV1_MP3.mp3,3,shang,shang3
tone_perfect/chan1_FV2_MP3.mp3,1,chan,chan1
tone_perfect/xi2_FV1_MP3.mp3,2,xi,xi2
tone_perfect/shi1_MV1_MP3.mp3,1,shi,shi1
tone_perfect/chao2_FV1_MP3.mp3,2,chao,chao2
tone_perfect/shuang3_FV1_MP3.mp3,3,shuang,shuang3
tone_perfect/cong1_MV2_MP3.mp3,1,cong,cong1
tone_perfect/zheng2_MV2_MP3.mp3,2,zheng,zheng2
tone_perfect/ni1_FV2_MP3.mp3,1,ni,ni1
tone_perfect/lve1_FV2_MP3.mp3,1,lve,lve1
tone_perfect/hu4_MV2_MP3.mp3,4,hu,hu4
tone_perfect/she4_MV3_MP3.mp3,4,she,she4
tone_perfect/tian3_MV2_MP3.mp3,3,tian,tian3
tone_perfect/zhou2_MV1_MP3.mp3,2,zhou,zhou2
tone_perfect/sheng3_MV3_MP3.mp3,3,sheng,sheng3
tone_perfect/yang1_MV3_MP3.mp3,1,yang,yang1
tone_perfect/min1_MV3_MP3.mp3,1,min,min1
tone_perfect/dian4_FV3_MP3.mp3,4,dian,dian4
tone_perfect/huai2_FV3_MP3.mp3,2,huai,huai2
tone_perfect/hui4_MV3_MP3.mp3,4,hui,hui4
tone_perfect/neng3_FV1_MP3.mp3,3,neng,neng3
tone_perfect/lin1_FV3_MP3.mp3,1,lin,lin1
tone_perfect/ce2_MV1_MP3.mp3,2,ce,ce2
tone_perfect/ming1_MV1_MP3.mp3,1,ming,ming1
tone_perfect/ping2_MV2_MP3.mp3,2,ping,ping2
tone_perfect/zhong4_MV3_MP3.mp3,4,zhong,zhong4
tone_perfect/chuai2_MV3_MP3.mp3,2,chuai,chuai2
tone_perfect/kuo4_MV1_MP3.mp3,4,kuo,kuo4
tone_perfect/chui3_FV3_MP3.mp3,3,chui,chui3
tone_perfect/xiao4_FV1_MP3.mp3,4,xiao,xiao4
tone_perfect/tai4_FV2_MP3.mp3,4,tai,tai4
tone_perfect/rua2_MV3_MP3.mp3,2,rua,rua2
tone_perfect/cui2_FV2_MP3.mp3,2,cui,cui2
tone_perfect/dun1_MV1_MP3.mp3,1,dun,dun1
tone_perfect/shui4_MV2_MP3.mp3,4,shui,shui4
tone_perfect/zhao3_FV1_MP3.mp3,3,zhao,zhao3
tone_perfect/tuan1_FV2_MP3.mp3,1,tuan,tuan1
tone_perfect/lun4_FV1_MP3.mp3,4,lun,lun4
tone_perfect/zhi4_MV1_MP3.mp3,4,zhi,zhi4
tone_perfect/hou4_FV1_MP3.mp3,4,hou,hou4
tone_perfect/ruan4_MV1_MP3.mp3,4,ruan,ruan4
tone_perfect/zi3_FV3_MP3.mp3,3,zi,zi3
tone_perfect/gong3_MV1_MP3.mp3,3,gong,gong3
tone_perfect/qin3_FV3_MP3.mp3,3,qin,qin3
tone_perfect/cuo1_FV1_MP3.mp3,1,cuo,cuo1
tone_perfect/pian1_MV1_MP3.mp3,1,pian,pian1
tone_perfect/ou4_FV2_MP3.mp3,4,ou,ou4
tone_perfect/pei4_FV1_MP3.mp3,4,pei,pei4
tone_perfect/nve2_MV3_MP3.mp3,2,nve,nve2
tone_perfect/mian2_MV2_MP3.mp3,2,mian,mian2
tone_perfect/yun3_MV1_MP3.mp3,3,yun,yun3
tone_perfect/mang4_FV1_MP3.mp3,4,mang,mang4
tone_perfect/chou3_MV1_MP3.mp3,3,chou,chou3
tone_perfect/zhe1_MV3_MP3.mp3,1,zhe,zhe1
tone_perfect/ba1_FV3_MP3.mp3,1,ba,ba1
tone_perfect/guai1_FV1_MP3.mp3,1,guai,guai1
tone_perfect/kang1_MV2_MP3.mp3,1,kang,kang1
tone_perfect/weng2_FV1_MP3.mp3,2,weng,weng2
tone_perfect/bu2_MV3_MP3.mp3,2,bu,bu2
tone_perfect/ying4_FV3_MP3.mp3,4,ying,ying4
tone_perfect/ya4_MV1_MP3.mp3,4,ya,ya4
tone_perfect/bing2_MV3_MP3.mp3,2,bing,bing2
tone_perfect/xun3_FV1_MP3.mp3,3,xun,xun3
tone_perfect/leng4_MV1_MP3.mp3,4,leng,leng4
tone_perfect/bie2_MV2_MP3.mp3,2,bie,bie2
tone_perfect/zan2_MV1_MP3.mp3,2,zan,zan2
tone_perfect/gu3_FV1_MP3.mp3,3,gu,gu3
tone_perfect/chen1_MV3_MP3.mp3,1,chen,chen1
tone_perfect/chai1_FV2_MP3.mp3,1,chai,chai1
tone_perfect/de2_FV1_MP3.mp3,2,de,de2
tone_perfect/pin3_MV3_MP3.mp3,3,pin,pin3
tone_perfect/zhui2_FV3_MP3.mp3,2,zhui,zhui2
tone_perfect/re1_FV2_MP3.mp3,1,re,re1
tone_perfect/dei3_FV1_MP3.mp3,3,dei,dei3
tone_perfect/liao1_MV3_MP3.mp3,1,liao,liao1
tone_perfect/nin2_MV2_MP3.mp3,2,nin,nin2
tone_perfect/qian1_MV3_MP3.mp3,1,qian,qian1
tone_perfect/mie4_MV1_MP3.mp3,4,mie,mie4
tone_perfect/lu4_FV3_MP3.mp3,4,lu,lu4
tone_perfect/lang4_FV3_MP3.mp3,4,lang,lang4
tone_perfect/ji1_MV3_MP3.mp3,1,ji,ji1
tone_perfect/wa2_FV1_MP3.mp3,2,wa,wa2
tone_perfect/zao1_MV2_MP3.mp3,1,zao,zao1
tone_perfect/wang2_MV3_MP3.mp3,2,wang,wang2
tone_perfect/fou2_MV2_MP3.mp3,2,fou,fou2
tone_perfect/xie3_FV1_MP3.mp3,3,xie,xie3
tone_perfect/mou4_FV3_MP3.mp3,4,mou,mou4
tone_perfect/huan2_FV3_MP3.mp3,2,huan,huan2
tone_perfect/cuan3_FV2_MP3.mp3,3,cuan,cuan3
tone_perfect/e3_MV1_MP3.mp3,3,e,e3
tone_perfect/suan4_MV3_MP3.mp3,4,suan,suan4
tone_perfect/yi3_FV2_MP3.mp3,3,yi,yi3
tone_perfect/guo1_MV3_MP3.mp3,1,guo,guo1
tone_perfect/piao2_MV2_MP3.mp3,2,piao,piao2
tone_perfect/hun4_MV3_MP3.mp3,4,hun,hun4
tone_perfect/lou4_MV3_MP3.mp3,4,lou,lou4
tone_perfect/miao1_MV1_MP3.mp3,1,miao,miao1
tone_perfect/gou2_FV2_MP3.mp3,2,gou,gou2
tone_perfect/er2_FV3_MP3.mp3,2,er,er2
tone_perfect/que3_FV3_MP3.mp3,3,que,que3
tone_perfect/shun4_MV2_MP3.mp3,4,shun,shun4
tone_perfect/xing4_FV1_MP3.mp3,4,xing,xing4
tone_perfect/dui1_MV1_MP3.mp3,1,dui,dui1
tone_perfect/cun2_FV2_MP3.mp3,2,cun,cun2
tone_perfect/chun3_FV3_MP3.mp3,3,chun,chun3
tone_perfect/you3_FV3_MP3.mp3,3,you,you3
tone_perfect/chuan2_MV3_MP3.mp3,2,chuan,chuan2
tone_perfect/qi4_FV1_MP3.mp3,4,qi,qi4
tone_perfect/meng4_MV3_MP3.mp3,4,meng,meng4
tone_perfect/lie4_FV1_MP3.mp3,4,lie,lie4
tone_perfect/wu1_MV1_MP3.mp3,1,wu,wu1
tone_perfect/zha3_FV2_MP3.mp3,3,zha,zha3
tone_perfect/tan4_FV2_MP3.mp3,4,tan,tan4
tone_perfect/yin3_MV2_MP3.mp3,3,yin,yin3
tone_perfect/su4_FV1_MP3.mp3,4,su,su4
tone_perfect/tai1_FV3_MP3.mp3,1,tai,tai1
tone_perfect/niao3_FV2_MP3.mp3,3,niao,niao3
tone_perfect/ha2_FV3_MP3.mp3,2,ha,ha2
tone_perfect/niang2_FV2_MP3.mp3,2,niang,niang2
tone_perfect/zhuai3_FV2_MP3.mp3,3,zhuai,zhuai3
tone_perfect/ci2_MV2_MP3.mp3,2,ci,ci2
tone_perfect/qia1_MV1_MP3.mp3,1,qia,qia1
tone_perfect/man3_MV1_MP3.mp3,3,man,man3
tone_perfect/cha4_MV1_MP3.mp3,4,cha,cha4
tone_perfect/shui1_MV3_MP3.mp3,1,shui,shui1
tone_perfect/ma3_MV1_MP3.mp3,3,ma,ma3
tone_perfect/hui1_MV2_MP3.mp3,1,hui,hui1
tone_perfect/jiang2_MV2_MP3.mp3,2,jiang,jiang2
tone_perfect/shuai2_FV3_MP3.mp3,2,shuai,shuai2
tone_perfect/lin4_FV2_MP3.mp3,4,lin,lin4
tone_perfect/kou2_FV1_MP3.mp3,2,kou,kou2
tone_perfect/heng3_MV3_MP3.mp3,3,heng,heng3
tone_perfect/ceng2_MV2_MP3.mp3,2,ceng,ceng2
tone_perfect/zhong1_MV2_MP3.mp3,1,zhong,zhong1
tone_perfect/she1_MV2_MP3.mp3,1,she,she1
tone_perfect/yan4_MV1_MP3.mp3,4,yan,yan4
tone_perfect/kuang2_MV2_MP3.mp3,2,kuang,kuang2
tone_perfect/bian4_MV1_MP3.mp3,4,bian,bian4
tone_perfect/bang2_FV2_MP3.mp3,2,bang,bang2
tone_perfect/yang4_MV2_MP3.mp3,4,yang,yang4
tone_perfect/nun2_MV1_MP3.mp3,2,nun,nun2
tone_perfect/min4_MV2_MP3.mp3,4,min,min4
tone_perfect/dian1_FV2_MP3.mp3,1,dian,dian1
tone_perfect/ne1_FV1_MP3.mp3,1,ne,ne1
tone_perfect/cheng3_FV3_MP3.mp3,3,cheng,cheng3
tone_perfect/lan3_FV1_MP3.mp3,3,lan,lan3
tone_perfect/song3_FV2_MP3.mp3,3,song,song3
tone_perfect/qiang1_MV1_MP3.mp3,1,qiang,qiang1
tone_perfect/qiu2_FV1_MP3.mp3,2,qiu,qiu2
tone_perfect/zhuo4_FV1_MP3.mp3,4,zhuo,zhuo4
tone_perfect/tie3_FV2_MP3.mp3,3,tie,tie3
tone_perfect/cong4_MV3_MP3.mp3,4,cong,cong4
tone_perfect/xin3_FV2_MP3.mp3,3,xin,xin3
tone_perfect/ni4_FV3_MP3.mp3,4,ni,ni4
tone_perfect/lve4_FV3_MP3.mp3,4,lve,lve4
tone_perfect/hu1_MV3_MP3.mp3,1,hu,hu1
tone_perfect/jie2_FV3_MP3.mp3,2,jie,jie2
tone_perfect/jun2_FV3_MP3.mp3,2,jun,jun2
tone_perfect/shei3_FV3_MP3.mp3,3,shei,shei3
tone_perfect/shan3_MV2_MP3.mp3,3,shan,shan3
tone_perfect/jing1_FV1_MP3.mp3,1,jing,jing1
tone_perfect/xue3_FV2_MP3.mp3,3,xue,xue3
tone_perfect/nou2_FV3_MP3.mp3,2,nou,nou2
tone_perfect/rao1_FV3_MP3.mp3,1,rao,rao1
tone_perfect/zhuang4_FV1_MP3.mp3,4,zhuang,zhuang4
tone_perfect/sha3_FV3_MP3.mp3,3,sha,sha3
tone_perfect/tun3_FV2_MP3.mp3,3,tun,tun3
tone_perfect/ei3_FV1_MP3.mp3,3,ei,ei3
tone_perfect/ling4_MV2_MP3.mp3,4,ling,ling4
tone_perfect/pou3_FV2_MP3.mp3,3,pou,pou3
tone_perfect/chan4_FV3_MP3.mp3,4,chan,chan4
tone_perfect/ka2_FV2_MP3.mp3,2,ka,ka2
tone_perfect/nuo1_MV2_MP3.mp3,1,nuo,nuo1
tone_perfect/nie2_MV1_MP3.mp3,2,nie,nie2
tone_perfect/lv3_MV3_MP3.mp3,3,lv,lv3
tone_perfect/diao2_FV1_MP3.mp3,2,diao,diao2
tone_perfect/bin2_MV1_MP3.mp3,2,bin,bin2
tone_perfect/jiong4_FV1_MP3.mp3,4,jiong,jiong4
tone_perfect/chang3_MV1_MP3.mp3,3,chang,chang3
tone_perfect/han3_MV3_MP3.mp3,3,han,han3
tone_perfect/hei3_FV2_MP3.mp3,3,hei,hei3
tone_perfect/dong1_FV2_MP3.mp3,1,dong,dong1
tone_perfect/dou4_FV2_MP3.mp3,4,dou,dou4
tone_perfect/yong2_FV1_MP3.mp3,2,yong,yong2
tone_perfect/chuang4_MV3_MP3.mp3,4,chuang,chuang4
tone_perfect/fa4_MV3_MP3.mp3,4,fa,fa4
tone_perfect/ku1_MV2_MP3.mp3,1,ku,ku1
tone_perfect/mi4_FV2_MP3.mp3,4,mi,mi4
tone_perfect/wan2_FV2_MP3.mp3,2,wan,wan2
tone_perfect/wei2_MV3_MP3.mp3,2,wei,wei2
tone_perfect/pai1_MV1_MP3.mp3,1,pai,pai1
tone_perfect/jiu3_FV2_MP3.mp3,3,jiu,jiu3
tone_perfect/xu3_FV3_MP3.mp3,3,xu,xu3
tone_perfect/hang3_FV1_MP3.mp3,3,hang,hang3
tone_perfect/chi3_FV2_MP3.mp3,3,chi,chi3
tone_perfect/chua1_MV1_MP3.mp3,1,chua,chua1
tone_perfect/kun2_MV3_MP3.mp3,2,kun,kun2
tone_perfect/xian2_FV3_MP3.mp3,2,xian,xian2
tone_perfect/yue3_MV2_MP3.mp3,3,yue,yue3
tone_perfect/sao1_MV3_MP3.mp3,1,sao,sao1
tone_perfect/ruo3_FV2_MP3.mp3,3,ruo,ruo3
tone_perfect/za1_MV1_MP3.mp3,1,za,za1
tone_perfect/ning3_FV2_MP3.mp3,3,ning,ning3
tone_perfect/zhuan3_FV2_MP3.mp3,3,zhuan,zhuan3
tone_perfect/shun1_MV3_MP3.mp3,1,shun,shun1
tone_perfect/keng4_FV1_MP3.mp3,4,keng,keng4
tone_perfect/mai3_MV1_MP3.mp3,3,mai,mai3
tone_perfect/luo2_FV3_MP3.mp3,2,luo,luo2
tone_perfect/peng2_MV1_MP3.mp3,2,peng,peng2
tone_perfect/meng1_MV2_MP3.mp3,1,meng,meng1
tone_perfect/la2_MV2_MP3.mp3,2,la,la2
tone_perfect/tan1_FV3_MP3.mp3,1,tan,tan1
tone_perfect/sen2_FV1_MP3.mp3,2,sen,sen2
tone_perfect/nao3_MV3_MP3.mp3,3,nao,nao3
tone_perfect/bi3_MV1_MP3.mp3,3,bi,bi3
tone_perfect/guo4_MV2_MP3.mp3,4,guo,guo4
tone_perfect/hun1_MV2_MP3.mp3,1,hun,hun1
tone_perfect/nv2_MV1_MP3.mp3,2,nv,nv2
tone_perfect/lou1_MV2_MP3.mp3,1,lou,lou1
tone_perfect/pao2_MV2_MP3.mp3,2,pao,pao2
tone_perfect/shuan2_FV3_MP3.mp3,2,shuan,shuan2
tone_perfect/mou1_FV2_MP3.mp3,1,mou,mou1
tone_perfect/suan1_MV2_MP3.mp3,1,suan,suan1
tone_perfect/nuan2_MV1_MP3.mp3,2,nuan,nuan2
tone_perfect/qian4_MV2_MP3.mp3,4,qian,qian4
tone_perfect/lang1_FV2_MP3.mp3,1,lang,lang1
tone_perfect/lu1_FV2_MP3.mp3,1,lu,lu1
tone_perfect/ji4_MV2_MP3.mp3,4,ji,ji4
tone_perfect/ren2_MV1_MP3.mp3,2,ren,ren2
tone_perfect/zao4_MV3_MP3.mp3,4,zao,zao4
tone_perfect/zu2_FV1_MP3.mp3,2,zu,zu2
tone_perfect/suo3_MV2_MP3.mp3,3,suo,suo3
tone_perfect/lai3_FV1_MP3.mp3,3,lai,lai3
tone_perfect/jian2_FV2_MP3.mp3,2,jian,jian2
tone_perfect/ye3_FV1_MP3.mp3,3,ye,ye3
tone_perfect/en3_FV1_MP3.mp3,3,en,en3
tone_perfect/tui3_FV2_MP3.mp3,3,tui,tui3
tone_perfect/chai4_FV3_MP3.mp3,4,chai,chai4
tone_perfect/kao3_MV1_MP3.mp3,3,kao,kao3
tone_perfect/chen4_MV2_MP3.mp3,4,chen,chen4
tone_perfect/jiao1_FV1_MP3.mp3,1,jiao,jiao1
tone_perfect/shai3_MV2_MP3.mp3,3,shai,shai3
tone_perfect/shen3_FV3_MP3.mp3,3,shen,shen3
tone_perfect/re4_FV3_MP3.mp3,4,re,re4
tone_perfect/xia4_MV1_MP3.mp3,4,xia,xia4
tone_perfect/liao4_MV2_MP3.mp3,4,liao,liao4
tone_perfect/a4_FV1_MP3.mp3,4,a,a4
tone_perfect/ding2_FV1_MP3.mp3,2,ding,ding2
tone_perfect/hen3_FV2_MP3.mp3,3,hen,hen3
tone_perfect/hai3_MV3_MP3.mp3,3,hai,hai3
tone_perfect/ying1_FV2_MP3.mp3,1,ying,ying1
tone_perfect/di2_FV2_MP3.mp3,2,di,di2
tone_perfect/tu4_MV1_MP3.mp3,4,tu,tu4
tone_perfect/zeng3_MV2_MP3.mp3,3,zeng,zeng3
tone_perfect/ri1_FV1_MP3.mp3,1,ri,ri1
tone_perfect/pang2_FV3_MP3.mp3,2,pang,pang2
tone_perfect/huo2_MV1_MP3.mp3,2,huo,huo2
tone_perfect/ou1_FV3_MP3.mp3,1,ou,ou1
tone_perfect/pan1_MV1_MP3.mp3,1,pan,pan1
tone_perfect/wen2_MV3_MP3.mp3,2,wen,wen2
tone_perfect/wai2_FV2_MP3.mp3,2,wai,wai2
tone_perfect/lia3_MV1_MP3.mp3,3,lia,lia3
tone_perfect/zhe4_MV2_MP3.mp3,4,zhe,zhe4
tone_perfect/shou1_FV1_MP3.mp3,1,shou,shou1
tone_perfect/ba4_FV2_MP3.mp3,4,ba,ba4
tone_perfect/kang4_MV3_MP3.mp3,4,kang,kang4
tone_perfect/tuan4_FV3_MP3.mp3,4,tuan,tuan4
tone_perfect/kui2_MV3_MP3.mp3,2,kui,kui2
tone_perfect/duan3_MV2_MP3.mp3,3,duan,duan3
tone_perfect/wan4_FV1_MP3.mp3,4,wan,wan4
tone_perfect/pa1_MV3_MP3.mp3,1,pa,pa1
tone_perfect/mi2_FV1_MP3.mp3,2,mi,mi2
tone_perfect/ang3_MV3_MP3.mp3,3,ang,ang3
tone_perfect/guan2_FV3_MP3.mp3,2,guan,guan2
tone_perfect/yong4_FV2_MP3.mp3,4,yong,yong4
tone_perfect/luan3_FV2_MP3.mp3,3,luan,luan3
tone_perfect/gui1_MV2_MP3.mp3,1,gui,gui1
tone_perfect/dou2_FV1_MP3.mp3,2,dou,dou2
tone_perfect/qiong1_FV1_MP3.mp3,1,qiong,qiong1
tone_perfect/sang3_MV2_MP3.mp3,3,sang,sang3
tone_perfect/ban3_MV1_MP3.mp3,3,ban,ban3
tone_perfect/cang4_FV3_MP3.mp3,4,cang,cang4
tone_perfect/ca3_FV2_MP3.mp3,3,ca,ca3
tone_perfect/die2_MV3_MP3.mp3,2,die,die2
tone_perfect/zhun1_FV1_MP3.mp3,1,zhun,zhun1
tone_perfect/qing1_MV2_MP3.mp3,1,qing,qing1
tone_perfect/beng4_MV3_MP3.mp3,4,beng,beng4
tone_perfect/zai1_MV3_MP3.mp3,1,zai,zai1
tone_perfect/zen1_FV2_MP3.mp3,1,zen,zen1
tone_perfect/ling2_MV1_MP3.mp3,2,ling,ling2
tone_perfect/zhuang2_FV2_MP3.mp3,2,zhuang,zhuang2
tone_perfect/can3_FV1_MP3.mp3,3,can,can3
tone_perfect/reng3_FV2_MP3.mp3,3,reng,reng3
tone_perfect/yo3_FV3_MP3.mp3,3,yo,yo3
tone_perfect/biao1_MV1_MP3.mp3,1,biao,biao1
tone_perfect/bin4_MV2_MP3.mp3,4,bin,bin4
tone_perfect/jiong2_FV2_MP3.mp3,2,jiong,jiong2
tone_perfect/yao1_MV1_MP3.mp3,1,yao,yao1
tone_perfect/tiao3_MV3_MP3.mp3,3,tiao,tiao3
tone_perfect/nie4_MV2_MP3.mp3,4,nie,nie4
tone_perfect/se3_FV3_MP3.mp3,3,se,se3
tone_perfect/diao4_FV2_MP3.mp3,4,diao,diao4
tone_perfect/ka4_FV1_MP3.mp3,4,ka,ka4
tone_perfect/zhang1_FV2_MP3.mp3,1,zhang,zhang1
tone_perfect/pu2_FV3_MP3.mp3,2,pu,pu2
tone_perfect/min2_MV1_MP3.mp3,2,min,min2
tone_perfect/huai1_FV1_MP3.mp3,1,huai,huai1
tone_perfect/dang1_MV2_MP3.mp3,1,dang,dang1
tone_perfect/yang2_MV1_MP3.mp3,2,yang,yang2
tone_perfect/nun4_MV2_MP3.mp3,4,nun,nun4
tone_perfect/gei3_FV2_MP3.mp3,3,gei,gei3
tone_perfect/gan3_MV3_MP3.mp3,3,gan,gan3
tone_perfect/bian2_MV2_MP3.mp3,2,bian,bian2
tone_perfect/bang4_FV1_MP3.mp3,4,bang,bang4
tone_perfect/diu3_MV2_MP3.mp3,3,diu,diu3
tone_perfect/liang3_MV2_MP3.mp3,3,liang,liang3
tone_perfect/yan2_MV2_MP3.mp3,2,yan,yan2
tone_perfect/kuang4_MV1_MP3.mp3,4,kuang,kuang4
tone_perfect/zhou1_MV3_MP3.mp3,1,zhou,zhou1
tone_perfect/ran4_FV3_MP3.mp3,4,ran,ran4
tone_perfect/sa1_MV2_MP3.mp3,1,sa,sa1
tone_perfect/hong3_MV1_MP3.mp3,3,hong,hong3
tone_perfect/chu1_FV2_MP3.mp3,1,chu,chu1
tone_perfect/chao1_FV3_MP3.mp3,1,chao,chao1
tone_perfect/qiu4_FV2_MP3.mp3,4,qiu,qiu4
tone_perfect/zhuo2_FV2_MP3.mp3,2,zhuo,zhuo2
tone_perfect/xi1_FV3_MP3.mp3,1,xi,xi1
tone_perfect/shi2_MV3_MP3.mp3,2,shi,shi2
tone_perfect/dun2_MV3_MP3.mp3,2,dun,dun2
tone_perfect/cha2_MV2_MP3.mp3,2,cha,cha2
tone_perfect/eng3_FV1_MP3.mp3,3,eng,eng3
tone_perfect/niang4_FV1_MP3.mp3,4,niang,niang4
tone_perfect/rua1_MV1_MP3.mp3,1,rua,rua1
tone_perfect/ci4_MV1_MP3.mp3,4,ci,ci4
tone_perfect/zun3_MV2_MP3.mp3,3,zun,zun3
tone_perfect/su2_FV2_MP3.mp3,2,su,su2
tone_perfect/san4_MV3_MP3.mp3,4,san,san4
tone_perfect/zhen3_MV1_MP3.mp3,3,zhen,zhen3
tone_perfect/chuai1_MV1_MP3.mp3,1,chuai,chuai1
tone_perfect/ceng4_MV1_MP3.mp3,4,ceng,ceng4
tone_perfect/ming2_MV3_MP3.mp3,2,ming,ming2
tone_perfect/ce1_MV3_MP3.mp3,1,ce,ce1
tone_perfect/chong3_FV1_MP3.mp3,3,chong,chong3
tone_perfect/jiang4_MV1_MP3.mp3,4,jiang,jiang4
tone_perfect/lin2_FV1_MP3.mp3,2,lin,lin2
tone_perfect/kou4_FV2_MP3.mp3,4,kou,kou4
tone_perfect/fei3_MV2_MP3.mp3,3,fei,fei3
tone_perfect/fan3_FV3_MP3.mp3,3,fan,fan3
tone_perfect/ba2_FV1_MP3.mp3,2,ba,ba2
tone_perfect/gun1_MV2_MP3.mp3,1,gun,gun1
tone_perfect/guai2_FV3_MP3.mp3,2,guai,guai2
tone_perfect/yu4_FV3_MP3.mp3,4,yu,yu4
tone_perfect/cou1_MV2_MP3.mp3,1,cou,cou1
tone_perfect/wai4_FV1_MP3.mp3,4,wai,wai4
tone_perfect/nve1_MV1_MP3.mp3,1,nve,nve1
tone_perfect/zhe2_MV1_MP3.mp3,2,zhe,zhe2
tone_perfect/ta1_FV2_MP3.mp3,1,ta,ta1
tone_perfect/pian2_MV3_MP3.mp3,2,pian,pian2
tone_perfect/huo4_MV2_MP3.mp3,4,huo,huo4
tone_perfect/cuo2_FV3_MP3.mp3,2,cuo,cuo2
tone_perfect/shuo4_MV3_MP3.mp3,4,shuo,shuo4
tone_perfect/long1_MV2_MP3.mp3,1,long,long1
tone_perfect/ga3_MV3_MP3.mp3,3,ga,ga3
tone_perfect/tao4_FV3_MP3.mp3,4,tao,tao4
tone_perfect/li3_FV2_MP3.mp3,3,li,li3
tone_perfect/chuo3_FV2_MP3.mp3,3,chuo,chuo3
tone_perfect/xiu1_FV2_MP3.mp3,1,xiu,xiu1
tone_perfect/bai3_MV1_MP3.mp3,3,bai,bai3
tone_perfect/liao2_MV1_MP3.mp3,2,liao,liao2
tone_perfect/a2_FV2_MP3.mp3,2,a,a2
tone_perfect/cai3_FV1_MP3.mp3,3,cai,cai3
tone_perfect/xia2_MV2_MP3.mp3,2,xia,xia2
tone_perfect/qiao1_MV2_MP3.mp3,1,qiao,qiao1
tone_perfect/de1_FV3_MP3.mp3,1,de,de1
